borrower_id,income_now,credit_limit_now,balance_now,utilization_now,credit_score_now,age_now,late_streak_now,days_late_now,utilization_trend_3m,credit_score_trend_3m,is_late_trend_3m,late_count_9m,max_days_late_9m,utilization_volatility,dti_proxy,headroom,defaulted,risk_score,risk_tier,top_reasons
721,110434.4,625.32,180.25,0.2883,758,25,0,0,-0.0064,8.333333333333258,0.0,0,0,0.0043387786299833,0.0195862883283194,0.7117,0,0.00023874134909909379,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -1.2685, ""feature_value"": 8.3333}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -1.123, ""feature_value"": -0.0064}, {""feature"": ""income_now"", ""shap_value"": -0.8676, ""feature_value"": 110434.4}]"
722,35295.46,13524.94,3081.63,0.2278,712,45,0,0,0.0155999999999999,-3.0,0.0,0,0,0.0124356342821747,1.0477143515746057,0.7722,1,0.88508802985441,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.4987, ""feature_value"": 0.0156}, {""feature"": ""utilization_volatility"", ""shap_value"": 0.6153, ""feature_value"": 0.0124}, {""feature"": ""utilization_now"", ""shap_value"": 0.5981, ""feature_value"": 0.2278}]"
723,57017.02,10817.29,2455.46,0.227,612,45,0,0,0.0041666666666666,4.0,0.0,0,0,0.0048476798574163,0.5167846371802417,0.773,0,0.01619716541288886,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7499, ""feature_value"": 0.0048}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.3642, ""feature_value"": 10817.29}, {""feature"": ""credit_score_now"", ""shap_value"": 0.3319, ""feature_value"": 612.0}]"
724,38472.2,8801.88,2545.31,0.2892,635,47,0,0,-0.0038666666666666,3.0,0.0,0,0,0.0066262734625126,0.7939166460580108,0.7108,0,0.0199216789405211,Low,"[{""feature"": ""age_now"", ""shap_value"": -1.1166, ""feature_value"": 47.0}, {""feature"": ""credit_score_now"", ""shap_value"": 0.5621, ""feature_value"": 635.0}, {""feature"": ""income_now"", ""shap_value"": 0.2267, ""feature_value"": 38472.2}]"
725,51443.79,12012.07,1667.24,0.1388,678,28,0,0,-0.0093,-4.0,0.0,0,0,0.0062366078742997,0.3889075823405139,0.8612,0,0.0026107103910585276,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.8334, ""feature_value"": -0.0093}, {""feature"": ""balance_now"", ""shap_value"": 0.359, ""feature_value"": 1667.24}, {""feature"": ""dti_proxy"", ""shap_value"": -0.3566, ""feature_value"": 0.3889}]"
726,84190.41,7544.87,970.35,0.1286,665,35,0,0,-0.0039666666666666,-4.333333333333371,0.0,0,0,0.0034202014235681,0.1383079141477076,0.8714,0,0.0521502983207206,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.5323, ""feature_value"": 0.0034}, {""feature"": ""age_now"", ""shap_value"": 0.4633, ""feature_value"": 35.0}, {""feature"": ""dti_proxy"", ""shap_value"": 0.366, ""feature_value"": 0.1383}]"
727,55683.38,4272.37,865.26,0.2025,621,47,0,0,-0.0030666666666666,-1.6666666666666288,0.0,0,0,0.0022615137506644,0.1864671289307939,0.7975,0,0.008684910843499363,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7832, ""feature_value"": 0.0023}, {""feature"": ""age_now"", ""shap_value"": -0.5703, ""feature_value"": 47.0}, {""feature"": ""balance_now"", ""shap_value"": 0.4274, ""feature_value"": 865.26}]"
728,58245.6,10101.93,3724.41,0.3687,643,21,0,0,0.0122333333333333,0.6666666666666288,0.0,0,0,0.0135469553775008,0.7673183895571885,0.6313,0,0.16808923221061198,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 0.6156, ""feature_value"": 0.0122}, {""feature"": ""utilization_volatility"", ""shap_value"": 0.303, ""feature_value"": 0.0135}, {""feature"": ""credit_score_now"", ""shap_value"": 0.2888, ""feature_value"": 643.0}]"
729,60563.88,6880.4,2242.77,0.326,769,49,0,0,-0.0036999999999999,4.0,0.0,0,0,0.0038366652186501,0.4443777379300577,0.6739999999999999,0,0.0024165181999175668,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.9086, ""feature_value"": 49.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.6557, ""feature_value"": 0.0038}, {""feature"": ""credit_score_now"", ""shap_value"": -0.3689, ""feature_value"": 769.0}]"
730,39060.52,3344.99,918.89,0.2747,734,38,0,0,-0.0013666666666667,9.333333333333258,0.0,0,0,0.0032035570508073,0.2822973169996823,0.7253000000000001,0,0.015049002208989316,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -1.4162, ""feature_value"": 9.3333}, {""feature"": ""dti_proxy"", ""shap_value"": 0.4999, ""feature_value"": 0.2823}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.4852, ""feature_value"": 3344.99}]"
731,43508.73,5881.25,1707.23,0.2903,668,48,0,0,-0.0031333333333333,6.666666666666629,0.0,0,0,0.0054447477239792,0.4708655020348701,0.7097,0,0.0027136623871110454,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -1.1118, ""feature_value"": 6.6667}, {""feature"": ""age_now"", ""shap_value"": -1.0465, ""feature_value"": 48.0}, {""feature"": ""balance_now"", ""shap_value"": 0.3989, ""feature_value"": 1707.23}]"
732,40676.29,7983.74,1710.5,0.2142,645,52,0,0,0.0158666666666666,4.333333333333371,0.0,1,27,0.012472068793909,0.5046182922273535,0.7858,0,0.16143528240520438,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.2951, ""feature_value"": 0.0159}, {""feature"": ""age_now"", ""shap_value"": -0.751, ""feature_value"": 52.0}, {""feature"": ""max_days_late_9m"", ""shap_value"": -0.7063, ""feature_value"": 27.0}]"
733,24563.49,8942.48,5816.81,0.6505,719,28,2,19,0.1280666666666667,-9.666666666666742,0.6666666666666666,2,22,0.1054896795899959,2.841685768834142,0.3495,1,0.9721674293242948,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.9293, ""feature_value"": 0.1055}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 2.85, ""feature_value"": 0.1281}, {""feature"": ""utilization_now"", ""shap_value"": 1.211, ""feature_value"": 0.6505}]"
734,56477.44,12082.36,5620.13,0.4652,715,40,0,0,0.0590666666666667,7.0,0.0,0,0,0.0553006580230088,1.1941327366408676,0.5347999999999999,1,0.9513086052842127,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.7774, ""feature_value"": 0.0591}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.7619, ""feature_value"": 0.0553}, {""feature"": ""utilization_now"", ""shap_value"": 1.1796, ""feature_value"": 0.4652}]"
735,23852.37,5566.17,1197.72,0.2152,751,44,0,0,0.0030666666666666,-4.0,0.0,0,0,0.0029480690478872,0.6025665371101153,0.7847999999999999,0,0.033101766231119274,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.6859, ""feature_value"": 0.0029}, {""feature"": ""income_now"", ""shap_value"": -0.4981, ""feature_value"": 23852.37}, {""feature"": ""age_now"", ""shap_value"": 0.4736, ""feature_value"": 44.0}]"
736,51324.74,6202.4,1017.41,0.164,714,21,0,0,0.0069999999999999,1.0,0.0,0,0,0.0063357670762461,0.2378759248881823,0.836,0,0.015781143488132334,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -0.4366, ""feature_value"": 0.007}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.3256, ""feature_value"": 0.0063}, {""feature"": ""utilization_now"", ""shap_value"": -0.1568, ""feature_value"": 0.164}]"
737,43900.8,11711.0,3716.6,0.3174,590,51,0,0,0.0106666666666666,-10.0,0.3333333333333333,1,38,0.0142439850853302,1.0159085936431476,0.6826,0,0.019399914729351105,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": 0.6729, ""feature_value"": 0.0142}, {""feature"": ""age_now"", ""shap_value"": -0.5468, ""feature_value"": 51.0}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.3923, ""feature_value"": -10.0}]"
738,52688.6,7323.53,1225.17,0.1673,679,71,0,0,-0.0033333333333333,7.0,0.0,0,0,0.0028548691349653,0.2790364518444514,0.8327,0,0.004244444370853187,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.637, ""feature_value"": 0.0029}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.6323, ""feature_value"": 7.0}, {""feature"": ""age_now"", ""shap_value"": -0.5954, ""feature_value"": 71.0}]"
739,29197.8,6380.1,1618.6,0.2537,751,35,0,0,0.0032999999999999,4.3333333333332575,0.0,0,0,0.0060514461081628,0.6652282018514155,0.7463,0,0.12823493180020107,Watch,"[{""feature"": ""age_now"", ""shap_value"": 0.3648, ""feature_value"": 35.0}, {""feature"": ""credit_score_now"", ""shap_value"": 0.2756, ""feature_value"": 751.0}, {""feature"": ""utilization_now"", ""shap_value"": 0.2553, ""feature_value"": 0.2537}]"
740,63844.69,990.49,362.05,0.3655,535,27,0,0,0.0213666666666665,5.666666666666629,0.0,0,0,0.0131492817716828,0.0680495120139733,0.6345000000000001,0,0.002060565560861339,Low,"[{""feature"": ""credit_score_now"", ""shap_value"": -1.6005, ""feature_value"": 535.0}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.5888, ""feature_value"": 0.0214}, {""feature"": ""balance_now"", ""shap_value"": -0.9942, ""feature_value"": 362.05}]"
741,89848.94,500.0,151.87,0.3037,700,28,0,0,-0.0049333333333333,2.6666666666666288,0.0,1,38,0.0062402813326893,0.0202833778535016,0.6962999999999999,0,0.07242723920755718,Low,"[{""feature"": ""income_now"", ""shap_value"": 2.0421, ""feature_value"": 89848.94}, {""feature"": ""balance_now"", ""shap_value"": -1.1602, ""feature_value"": 151.87}, {""feature"": ""max_days_late_9m"", ""shap_value"": -0.3107, ""feature_value"": 38.0}]"
742,46748.05,1377.92,352.03,0.2555,635,38,0,0,-0.0173,-0.3333333333333712,0.3333333333333333,1,46,0.0113595530037252,0.0903644108987567,0.7444999999999999,0,0.00048126848799853825,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.779, ""feature_value"": -0.0173}, {""feature"": ""balance_now"", ""shap_value"": -1.174, ""feature_value"": 352.03}, {""feature"": ""dti_proxy"", ""shap_value"": -0.3138, ""feature_value"": 0.0904}]"
743,27464.35,9919.91,1415.65,0.1427,745,21,0,0,0.0032,-1.0,0.0,0,0,0.0031192947920964,0.6185400343564483,0.8573,0,0.019402455412123727,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7322, ""feature_value"": 0.0031}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.3226, ""feature_value"": 0.0032}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.2774, ""feature_value"": 9919.91}]"
744,41553.47,3380.12,445.68,0.1319,701,44,0,0,0.0061333333333333,-5.3333333333332575,0.0,0,0,0.0043029382725967,0.1287054967600908,0.8681,0,0.006939136437500023,Low,"[{""feature"": ""balance_now"", ""shap_value"": -0.9207, ""feature_value"": 445.68}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.5381, ""feature_value"": 0.0043}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.4618, ""feature_value"": 0.0061}]"
745,32089.76,15168.85,2477.43,0.1633,850,35,0,0,0.0157,5.0,-0.3333333333333333,1,54,0.0141128290730258,0.9264375922064468,0.8367,1,0.9430377217591376,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.3796, ""feature_value"": 0.0157}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.4664, ""feature_value"": 0.0141}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.8346, ""feature_value"": 15168.85}]"
746,25696.96,12942.33,1291.2,0.0998,606,41,0,0,-0.0001666666666666,-7.3333333333332575,0.0,0,0,0.0019598752794785,0.6029662649887149,0.9002,0,0.03945081932711952,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.7337, ""feature_value"": -7.3333}, {""feature"": ""credit_score_now"", ""shap_value"": 0.6793, ""feature_value"": 606.0}, {""feature"": ""dti_proxy"", ""shap_value"": 0.3039, ""feature_value"": 0.603}]"
747,77380.47,14423.52,1629.13,0.1129,616,21,0,0,-0.0017333333333333,0.3333333333333712,-0.3333333333333333,1,28,0.0010693975458692,0.2526420425847542,0.8871,0,0.00322970148198057,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -1.5799, ""feature_value"": 0.0011}, {""feature"": ""max_days_late_9m"", ""shap_value"": -0.9012, ""feature_value"": 28.0}, {""feature"": ""income_now"", ""shap_value"": -0.5521, ""feature_value"": 77380.47}]"
748,17792.82,5653.02,1052.31,0.1861,753,42,0,0,-0.0024,-1.0,0.0,0,0,0.006497520894755,0.7097087472072159,0.8139000000000001,0,0.02187660290368411,Low,"[{""feature"": ""income_now"", ""shap_value"": -0.7398, ""feature_value"": 17792.82}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.5257, ""feature_value"": -0.0024}, {""feature"": ""age_now"", ""shap_value"": 0.4878, ""feature_value"": 42.0}]"
749,42178.85,13746.61,4241.72,0.3086,722,36,0,0,-0.0092666666666666,-3.0,0.3333333333333333,1,52,0.0054515543145459,1.206781123371515,0.6914,0,0.001617231655704334,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.5575, ""feature_value"": -0.0093}, {""feature"": ""balance_now"", ""shap_value"": 0.9897, ""feature_value"": 4241.72}, {""feature"": ""credit_score_now"", ""shap_value"": -0.7972, ""feature_value"": 722.0}]"
750,82438.65,5533.43,929.34,0.1679,633,33,0,0,0.0046333333333332,3.0,0.0,0,0,0.0048378714327687,0.1352773243906428,0.8321000000000001,0,0.036724960525449324,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.4969, ""feature_value"": 0.0048}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.3926, ""feature_value"": 5533.43}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.3746, ""feature_value"": 0.0046}]"
751,43646.28,10633.26,1767.63,0.1662,797,40,0,0,-0.0006333333333333,5.0,0.0,0,0,0.003475269773701,0.485987809136727,0.8338,0,0.009452238951375019,Low,"[{""feature"": ""credit_score_now"", ""shap_value"": -0.8149, ""feature_value"": 797.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.6684, ""feature_value"": 0.0035}, {""feature"": ""age_now"", ""shap_value"": 0.3648, ""feature_value"": 40.0}]"
752,53088.01,4630.86,1418.38,0.3063,670,35,0,0,0.0067999999999999,4.0,0.0,1,9,0.0049125971859201,0.3206102469494086,0.6937,0,0.020393318435005033,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.4846, ""feature_value"": 0.0049}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.2806, ""feature_value"": 0.0068}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.2654, ""feature_value"": 4630.86}]"
753,65051.72,4644.73,1113.98,0.2398,708,48,0,0,-0.0055333333333333,-12.0,-0.3333333333333333,1,26,0.0067208837051222,0.2054943358535957,0.7602,0,0.006785425999850262,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -0.9919, ""feature_value"": -0.0055}, {""feature"": ""max_days_late_9m"", ""shap_value"": -0.5737, ""feature_value"": 26.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.4302, ""feature_value"": 0.0067}]"
754,34765.09,2510.1,242.86,0.0968,590,56,0,0,0.0023333333333333,-4.3333333333332575,0.0,0,0,0.0027714817537034,0.0838289214552314,0.9032,0,0.009244471842011158,Low,"[{""feature"": ""balance_now"", ""shap_value"": -0.7589, ""feature_value"": 242.86}, {""feature"": ""dti_proxy"", ""shap_value"": -0.566, ""feature_value"": 0.0838}, {""feature"": ""age_now"", ""shap_value"": 0.5419, ""feature_value"": 56.0}]"
755,60836.39,10928.94,2524.19,0.231,734,37,0,0,0.0365666666666666,4.0,0.0,0,0,0.031031413295419,0.4978973932218074,0.769,0,0.6580984875294278,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.1476, ""feature_value"": 0.031}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 2.116, ""feature_value"": 0.0366}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.3319, ""feature_value"": 10928.94}]"
756,77757.53,12669.46,2057.24,0.1624,739,30,0,0,0.0033666666666666,-1.0,-0.3333333333333333,1,41,0.0031630681307869,0.3174853933270536,0.8376,0,0.001476515321754256,Low,"[{""feature"": ""max_days_late_9m"", ""shap_value"": -0.8027, ""feature_value"": 41.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.7637, ""feature_value"": 0.0032}, {""feature"": ""dti_proxy"", ""shap_value"": -0.5647, ""feature_value"": 0.3175}]"
757,44982.38,13377.01,2545.62,0.1903,646,29,0,0,-0.0014666666666666,0.6666666666667425,0.0,1,23,0.0030548231445444,0.6790979043761319,0.8097,0,0.01253250204666129,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.9099, ""feature_value"": 0.0031}, {""feature"": ""age_now"", ""shap_value"": 0.331, ""feature_value"": 29.0}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.2613, ""feature_value"": 13377.01}]"
758,46686.87,11875.52,1309.04,0.1102,672,39,0,0,-0.0015,-1.3333333333332575,0.0,0,0,0.0015006480081766,0.3364646204802854,0.8898,0,0.03648039671553763,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -1.2459, ""feature_value"": 0.0015}, {""feature"": ""income_now"", ""shap_value"": 0.6506, ""feature_value"": 46686.87}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.4428, ""feature_value"": -1.3333}]"
759,53357.09,7664.02,1628.95,0.2125,720,28,0,0,-0.0126333333333333,-6.666666666666629,-0.3333333333333333,1,55,0.0080172383718529,0.3663505636383804,0.7875,0,0.0004383941557933711,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.787, ""feature_value"": -0.0126}, {""feature"": ""credit_score_now"", ""shap_value"": -0.6473, ""feature_value"": 720.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.543, ""feature_value"": 0.008}]"
760,54552.62,2770.33,796.16,0.2874,672,39,0,0,0.0083666666666666,6.0,0.0,0,0,0.0058957611891934,0.175132193428994,0.7126,0,0.015554239489022055,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.5578, ""feature_value"": 6.0}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.5084, ""feature_value"": 2770.33}, {""feature"": ""dti_proxy"", ""shap_value"": 0.4002, ""feature_value"": 0.1751}]"
761,54596.75,5552.75,781.65,0.1408,650,27,0,0,0.0015666666666666,-7.0,0.0,1,33,0.0013295780450119,0.1718014350293448,0.8592,0,0.006755660260988466,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -1.539, ""feature_value"": 0.0013}, {""feature"": ""dti_proxy"", ""shap_value"": 0.3909, ""feature_value"": 0.1718}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.3208, ""feature_value"": -7.0}]"
762,70908.25,10353.47,4297.55,0.4151,677,70,0,0,0.0805,3.6666666666667433,0.0,0,0,0.0666054385500497,0.7272863170543987,0.5849,0,0.3785440849912172,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.0652, ""feature_value"": 0.0666}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.4633, ""feature_value"": 0.0805}, {""feature"": ""age_now"", ""shap_value"": -0.5493, ""feature_value"": 70.0}]"
763,38469.05,9979.28,1824.22,0.1828,796,26,0,0,-0.0015999999999999,-0.3333333333333712,0.0,0,0,0.0030363538075205,0.5690455052352853,0.8172,0,0.01189885093269323,Low,"[{""feature"": ""credit_score_now"", ""shap_value"": -0.9687, ""feature_value"": 796.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.6702, ""feature_value"": 0.003}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.3053, ""feature_value"": 9979.28}]"
764,46166.34,9587.88,1423.13,0.1484,754,21,0,0,0.0160333333333333,3.3333333333333712,0.0,0,0,0.0150064985922766,0.3699136642749033,0.8516,0,0.6939105584640679,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.1051, ""feature_value"": 0.016}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.1999, ""feature_value"": 0.015}, {""feature"": ""utilization_now"", ""shap_value"": 0.3677, ""feature_value"": 0.1484}]"
765,44506.03,2121.38,598.08,0.2819,673,32,0,0,0.0048666666666666,3.0,0.0,0,0,0.007383935265155,0.1612581485714386,0.7181,0,0.0515403262398527,Low,"[{""feature"": ""balance_now"", ""shap_value"": -0.7998, ""feature_value"": 598.08}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.7097, ""feature_value"": 2121.38}, {""feature"": ""dti_proxy"", ""shap_value"": 0.5208, ""feature_value"": 0.1613}]"
