borrower_id,income_now,credit_limit_now,balance_now,utilization_now,credit_score_now,age_now,late_streak_now,days_late_now,utilization_trend_3m,credit_score_trend_3m,is_late_trend_3m,late_count_9m,max_days_late_9m,utilization_volatility,dti_proxy,headroom,defaulted
645,33220.92,5160.27,1657.59,0.3212,603,46,0,0,9.999999999998899e-05,8.333333333333371,0.0,0,0,0.005624080171706083,0.5987516297807219,0.6788000000000001,0
646,42228.22,1154.14,203.9,0.1767,578,47,0,0,0.006066666666666665,-6.666666666666629,-0.3333333333333333,1,42,0.00407526413595214,0.057942295443774154,0.8233,0
647,72290.24,500.0,84.12,0.1682,742,42,0,0,0.018566666666666648,3.3333333333333712,0.0,0,0,0.013040130367446482,0.01396371072820391,0.8318,1
648,46200.66,8838.1,1292.77,0.1463,696,60,0,0,0.004566666666666691,10.333333333333258,-0.3333333333333333,1,48,0.003058776080577182,0.33577961864550515,0.8537,0
649,44377.92,9483.05,2219.65,0.2341,681,63,0,0,-0.012733333333333346,1.3333333333332575,0.0,0,0,0.01201874693043238,0.6002038850130326,0.7659,0
650,25252.05,14229.85,3274.19,0.2301,680,21,0,0,0.005699999999999955,4.3333333333332575,0.0,0,0,0.0072914523778035934,1.5559243697572636,0.7699,0
651,69837.12,3208.76,1175.09,0.3662,636,47,0,0,0.051433333333333386,1.3333333333333712,0.3333333333333333,1,25,0.043400723240261535,0.2019138245903759,0.6337999999999999,1
652,44154.42,8000.89,854.67,0.1068,728,38,0,0,-0.0025000000000000022,2.3333333333333712,0.0,0,0,0.0035100253243784104,0.23227663271791774,0.8932,0
653,47499.2,10689.14,2168.97,0.2029,634,32,0,0,-0.008366666666666633,4.666666666666629,0.0,0,0,0.005365967863406468,0.5479595444433693,0.7971,0
654,74572.97,10486.11,1866.11,0.178,711,48,0,0,0.0032666666666666677,6.6666666666667425,0.0,0,0,0.003600154317680165,0.30028735608085005,0.8220000000000001,0
655,78282.33,6750.84,1316.59,0.195,687,34,0,0,0.0011333333333333473,0.33333333333325754,0.0,0,0,0.0028150389774289877,0.20182179040376208,0.8049999999999999,0
656,40851.87,3115.51,719.35,0.2309,636,23,0,0,0.0031999999999999806,3.0,0.0,0,0,0.0037198043556677073,0.2113048924679419,0.7691,0
657,54022.35,4541.38,949.69,0.2091,720,21,0,0,-0.012166666666666659,-8.333333333333258,0.0,0,0,0.010357176792500516,0.2109549102819211,0.7908999999999999,0
658,45650.27,7208.94,1548.39,0.2148,705,21,0,0,-3.333333333332966e-05,4.333333333333371,0.0,0,0,0.002539083386666237,0.4070223460916164,0.7852,0
659,60772.6,15587.93,4820.35,0.3092,620,26,0,0,-0.01046666666666668,-2.3333333333333712,-0.3333333333333333,1,40,0.00642047506030512,0.9518138106412797,0.6908000000000001,0
660,53255.52,2563.94,560.55,0.2186,747,44,0,0,0.001533333333333331,-0.33333333333325754,0.0,0,0,0.0029857997253667245,0.12630803339230004,0.7814,0
661,25572.92,17229.86,4564.01,0.2649,565,40,0,0,-0.012199999999999989,4.333333333333371,0.0,0,0,0.00694198178556463,2.14164514550158,0.7351,0
662,49605.56,6316.1,2116.56,0.3351,637,34,0,0,-0.004433333333333345,4.333333333333371,0.0,0,0,0.009162074607375293,0.5120135725482353,0.6649,1
663,94070.02,2919.48,682.28,0.2337,649,38,0,0,-0.014033333333333314,0.33333333333337123,-0.3333333333333333,2,36,0.00969174906815071,0.0870347428325792,0.7663,0
664,67524.49,500.0,102.4,0.2048,680,21,0,0,-0.008833333333333304,-3.0,0.0,0,0,0.0083715954937581,0.018197841994535995,0.7952,0
665,25288.55,10248.94,2058.65,0.2009,647,51,0,0,0.02796666666666664,-0.6666666666667425,0.0,0,0,0.024428711477367047,0.976876886507035,0.7991,0
666,70617.26,18809.48,4929.16,0.2621,765,36,0,0,0.006866666666666688,4.333333333333371,0.0,0,0,0.007773995111909966,0.8376127874396238,0.7379,0
667,64752.37,8232.29,1398.88,0.1699,686,21,0,0,0.00899999999999998,-7.333333333333371,0.0,0,0,0.005985607738567581,0.25924240297133666,0.8301000000000001,0
668,88435.33,11201.55,1470.45,0.1313,530,42,0,0,-0.008966666666666678,0.33333333333325754,0.0,0,0,0.00711110243055025,0.1995288534300223,0.8687,0
669,55471.81,10611.73,2874.94,0.2709,715,38,0,0,0.007366666666666688,-1.0,-0.3333333333333333,1,47,0.007703696803771846,0.6219245413577978,0.7291000000000001,0
670,59539.61,12365.15,1749.9,0.1415,685,33,0,0,0.0020333333333333314,8.333333333333371,0.0,0,0,0.002375277761535369,0.3526862200771514,0.8585,0
671,96441.22,4046.08,526.56,0.1301,764,55,0,0,0.00023333333333330764,5.0,0.0,0,0,0.0020855321729583635,0.065518872523738,0.8699,0
672,63193.94,7674.63,1133.44,0.1477,688,26,0,0,0.0010333333333333306,0.0,0.0,0,0,0.004685883054451965,0.21523076417481218,0.8523000000000001,0
673,137554.19,8971.45,1336.57,0.149,640,44,0,0,0.0024666666666666726,-1.3333333333333712,0.0,0,0,0.004147824061413932,0.11660015589929174,0.851,0
674,37396.19,2848.79,431.64,0.1515,560,44,0,0,3.333333333332966e-05,-6.666666666666629,0.3333333333333333,2,50,0.004236776814723386,0.1385082276653825,0.8485,0
675,32763.89,11491.88,3754.02,0.3267,700,30,0,0,0.022099999999999953,-4.3333333333332575,0.0,0,0,0.02182409473749395,1.3749356374807988,0.6733,0
676,77469.42,9572.27,1920.83,0.2007,596,63,0,0,0.02733333333333335,2.3333333333333712,0.0,0,0,0.0263945280524413,0.29753624070542367,0.7993,1
677,136478.07,995.68,176.9,0.1777,693,54,0,0,-0.009700000000000014,2.3333333333332575,0.0,0,0,0.006948101259416925,0.015554147269325762,0.8223,0
678,43573.2,3044.6,822.68,0.2702,560,60,0,0,-0.0013000000000000234,5.666666666666629,0.0,0,0,0.002403874187870716,0.22656495270673763,0.7298,1
679,13237.56,12829.34,2847.98,0.222,692,24,0,0,-0.009600000000000025,4.333333333333371,0.3333333333333333,1,54,0.006457317124351601,2.581726539409021,0.778,0
680,33038.7,500.0,74.63,0.1493,634,31,0,0,-0.001266666666666666,-4.0,0.0,0,0,0.0031102429344202465,0.027106393401517714,0.8507,0
681,74239.56,5535.54,1446.24,0.2613,722,33,0,0,-0.008966666666666623,5.3333333333332575,0.0,0,0,0.01044294019900526,0.23376862682368774,0.7387,0
682,37406.12,9356.67,5843.18,0.6245,695,29,0,0,0.08546666666666669,-4.3333333333332575,0.0,0,0,0.08770448962282376,1.8745103736368776,0.37549999999999994,1
683,71911.84,13541.36,4515.88,0.3335,652,26,0,0,0.00216666666666665,7.666666666666629,0.0,1,53,0.007048758755979676,0.7535693703701251,0.6665,0
684,78969.72,5867.45,1273.65,0.2171,717,21,0,0,0.001833333333333298,-4.0,0.0,0,0,0.0035580113047100326,0.19354000492438772,0.7829,0
685,36796.27,10646.81,1258.98,0.1182,578,35,0,0,-0.00033333333333333826,-7.0,0.0,0,0,0.0018385531751292327,0.4105785720963853,0.8818,0
686,60061.33,10780.07,1432.59,0.1329,713,38,0,0,0.00826666666666663,2.3333333333333712,0.0,0,0,0.006675598183766839,0.2862254298492107,0.8671,0
687,37718.88,11119.17,2314.25,0.2081,784,21,0,0,0.004500000000000032,4.0,0.0,0,0,0.00469302082292892,0.736262582323888,0.7919,0
688,91206.7,7382.79,2349.15,0.3182,687,47,0,0,-0.0015000000000000013,4.333333333333371,0.0,0,0,0.0092170283232239,0.3090759779302517,0.6818,0
689,49990.16,11854.86,4875.91,0.4113,655,30,0,0,0.058066666666666655,-2.6666666666666288,0.0,0,0,0.04449870160402937,1.1704487440319176,0.5887,1
690,37234.3,5655.11,1735.17,0.3068,729,35,0,0,-0.006000000000000005,3.3333333333333712,0.0,0,0,0.00493659801887901,0.5592166360933172,0.6932,0
691,74708.28,5561.46,1095.88,0.197,661,21,0,0,0.0008999999999999841,5.0,0.0,0,0,0.0032484611741561463,0.17602546863463722,0.8029999999999999,0
692,81157.64,8024.64,1070.69,0.1334,711,33,0,0,-0.005133333333333323,5.0,0.0,1,50,0.002785577937241118,0.15831263696307887,0.8666,1
693,36801.29,6095.12,2545.92,0.4177,772,49,0,0,0.0721,-1.0,-0.3333333333333333,1,59,0.06018982472145937,0.8301622032824951,0.5823,1
694,49291.55,7631.17,2159.0,0.2829,565,28,0,0,0.042499999999999954,2.0,-0.3333333333333333,1,53,0.04203425521061496,0.5256073301345303,0.7171000000000001,0
695,46663.95,7060.34,1049.24,0.1486,781,29,0,0,-0.002266666666666667,0.6666666666666288,0.0,1,39,0.005866429919465509,0.269820278753988,0.8513999999999999,0
696,34082.19,14068.39,3971.02,0.2823,649,30,0,0,-0.014133333333333331,-1.3333333333333712,0.0,1,31,0.00916693938988244,1.3981566320480614,0.7177,0
697,44393.31,8661.64,2763.68,0.3191,682,47,0,0,-0.015033333333333343,0.33333333333337123,0.0,0,0,0.01135847701058554,0.747053103069705,0.6809000000000001,0
698,39455.76,8870.46,1847.5,0.2083,682,41,0,0,0.026366666666666677,0.33333333333337123,0.0,0,0,0.025538668937732673,0.5618951451767057,0.7917,1
699,59840.06,9904.18,2623.03,0.2648,661,51,0,0,0.0005666666666666043,1.3333333333332575,0.0,0,0,0.003943701025404655,0.5260081623194881,0.7352000000000001,0
700,43852.07,15684.64,4033.15,0.2571,678,37,0,0,-0.006400000000000017,3.0,0.0,0,0,0.004214591057003971,1.1036605566568711,0.7429,0
701,46114.36,9496.14,3650.24,0.3844,733,62,0,0,0.009800000000000031,0.6666666666666288,-0.3333333333333333,1,40,0.00944669254289563,0.9498750495203988,0.6155999999999999,0
702,42521.83,8767.48,5529.39,0.6307,536,43,1,49,0.11606666666666682,-2.0,0.3333333333333333,1,49,0.10278647770986223,1.5604380145745078,0.36929999999999996,1
703,88013.56,5049.44,1413.9,0.28,707,38,0,0,0.003966666666666674,-0.33333333333325754,0.0,0,0,0.0053812431442723145,0.1927748405778235,0.72,0
704,45096.22,3432.36,517.97,0.1509,663,29,0,0,0.004633333333333323,-3.3333333333332575,0.0,0,0,0.003608015767395961,0.13783062080028066,0.8491,0
705,51567.14,6588.35,1408.54,0.2138,742,30,0,0,0.004399999999999987,2.3333333333333712,0.0,0,0,0.007201388754955543,0.3277761767681257,0.7862,0
706,52805.15,11669.73,1195.35,0.1024,707,38,0,0,-0.0018333333333333257,5.666666666666629,0.0,0,0,0.0023963513932643565,0.2716439589081798,0.8976,0
707,35934.53,9729.31,1528.54,0.1571,786,26,0,0,0.004333333333333328,3.3333333333332575,0.0,0,0,0.00231732604525129,0.5104416279794032,0.8429,0
708,40584.3,12584.66,4448.79,0.3535,590,37,0,0,-0.0024000000000000132,-0.6666666666666288,0.0,0,0,0.005437702742069587,1.3154219731328356,0.6465000000000001,0
709,110191.19,2346.68,335.19,0.1428,725,56,0,0,0.004200000000000009,-4.0,0.0,0,0,0.005848171604109367,0.03650273673931616,0.8572,0
710,16622.88,6276.59,2102.36,0.335,821,55,0,0,0.019266666666666654,3.0,0.0,0,0,0.015415576538034496,1.5176864647875556,0.665,0
711,49960.17,14543.17,3079.39,0.2117,663,36,0,0,-0.0020333333333333314,8.0,0.0,0,0,0.0032126486130778704,0.7396427992763892,0.7883,0
712,34637.39,8048.36,1526.92,0.1897,657,26,0,0,-0.006900000000000017,1.0,0.0,0,0,0.004792384004276428,0.5289959778624211,0.8103,0
713,34148.4,4535.62,1361.39,0.3002,757,43,0,0,0.005066666666666664,14.666666666666742,0.0,0,0,0.005994372360806426,0.4784025018524783,0.6998,0
714,70658.44,9719.36,2371.73,0.244,570,27,0,0,0.0006333333333333191,-5.0,-0.3333333333333333,1,54,0.009061564127922115,0.4027934949478997,0.756,0
715,23498.45,500.0,122.82,0.2456,705,22,0,0,0.009766666666666673,-1.6666666666666288,0.0,0,0,0.004971921157862431,0.06272073261203828,0.7544,0
716,40313.23,6358.69,1852.11,0.2913,610,35,0,0,-0.016666666666666663,-1.0,0.0,0,0,0.008853216615696474,0.5513157837609194,0.7087,0
717,28640.25,12469.3,4568.24,0.3664,818,46,0,0,0.026966666666666694,-7.666666666666629,0.3333333333333333,1,50,0.015580757362849843,1.914050330462597,0.6335999999999999,0
718,35743.48,6821.42,1057.42,0.155,737,42,0,0,0.00020000000000000573,-7.6666666666667425,0.3333333333333333,2,23,0.00161666666666667,0.35500292628865365,0.845,0
719,68675.81,12214.61,3739.79,0.3062,689,54,0,0,-0.012900000000000023,4.0,0.0,0,0,0.008283685438525812,0.6534685210434122,0.6938,0
720,40522.84,9800.1,2831.26,0.2889,663,51,0,0,0.05973333333333333,-5.3333333333332575,0.0,0,0,0.04740991457490722,0.8384190246769224,0.7111000000000001,0
721,110434.4,625.32,180.25,0.2883,758,25,0,0,-0.006400000000000017,8.333333333333258,0.0,0,0,0.0043387786299833005,0.019586288328319476,0.7117,0
722,35295.46,13524.94,3081.63,0.2278,712,45,0,0,0.015599999999999975,-3.0,0.0,0,0,0.012435634282174764,1.0477143515746057,0.7722,1
723,57017.02,10817.29,2455.46,0.227,612,45,0,0,0.004166666666666652,4.0,0.0,0,0,0.0048476798574163295,0.5167846371802417,0.773,0
724,38472.2,8801.88,2545.31,0.2892,635,47,0,0,-0.003866666666666685,3.0,0.0,0,0,0.006626273462512688,0.7939166460580108,0.7108,0
725,51443.79,12012.07,1667.24,0.1388,678,28,0,0,-0.00930000000000003,-4.0,0.0,0,0,0.006236607874299769,0.3889075823405139,0.8612,0
726,84190.41,7544.87,970.35,0.1286,665,35,0,0,-0.003966666666666674,-4.333333333333371,0.0,0,0,0.003420201423568176,0.1383079141477076,0.8714,0
727,55683.38,4272.37,865.26,0.2025,621,47,0,0,-0.003066666666666662,-1.6666666666666288,0.0,0,0,0.0022615137506644587,0.18646712893079395,0.7975,0
728,58245.6,10101.93,3724.41,0.3687,643,21,0,0,0.012233333333333318,0.6666666666666288,0.0,0,0,0.013546955377500872,0.7673183895571885,0.6313,0
729,60563.88,6880.4,2242.77,0.326,769,49,0,0,-0.0036999999999999256,4.0,0.0,0,0,0.003836665218650168,0.44437773793005775,0.6739999999999999,0
730,39060.52,3344.99,918.89,0.2747,734,38,0,0,-0.0013666666666667382,9.333333333333258,0.0,0,0,0.0032035570508073923,0.28229731699968236,0.7253000000000001,0
731,43508.73,5881.25,1707.23,0.2903,668,48,0,0,-0.0031333333333333213,6.666666666666629,0.0,0,0,0.005444747723979281,0.4708655020348701,0.7097,0
732,40676.29,7983.74,1710.5,0.2142,645,52,0,0,0.015866666666666668,4.333333333333371,0.0,1,27,0.012472068793909056,0.5046182922273535,0.7858,0
733,24563.49,8942.48,5816.81,0.6505,719,28,2,19,0.12806666666666672,-9.666666666666742,0.6666666666666666,2,22,0.1054896795899959,2.841685768834142,0.34950000000000003,1
734,56477.44,12082.36,5620.13,0.4652,715,40,0,0,0.05906666666666671,7.0,0.0,0,0,0.05530065802300888,1.1941327366408676,0.5347999999999999,1
735,23852.37,5566.17,1197.72,0.2152,751,44,0,0,0.003066666666666662,-4.0,0.0,0,0,0.0029480690478872963,0.6025665371101153,0.7847999999999999,0
736,51324.74,6202.4,1017.41,0.164,714,21,0,0,0.0069999999999999785,1.0,0.0,0,0,0.006335767076246135,0.23787592488818235,0.836,0
737,43900.8,11711.0,3716.6,0.3174,590,51,0,0,0.010666666666666658,-10.0,0.3333333333333333,1,38,0.014243985085330289,1.0159085936431476,0.6826,0
738,52688.6,7323.53,1225.17,0.1673,679,71,0,0,-0.003333333333333355,7.0,0.0,0,0,0.002854869134965343,0.2790364518444514,0.8327,0
739,29197.8,6380.1,1618.6,0.2537,751,35,0,0,0.0032999999999999974,4.3333333333332575,0.0,0,0,0.0060514461081628895,0.6652282018514155,0.7463,0
740,63844.69,990.49,362.05,0.3655,535,27,0,0,0.02136666666666659,5.666666666666629,0.0,0,0,0.013149281771682874,0.06804951201397337,0.6345000000000001,0
741,89848.94,500.0,151.87,0.3037,700,28,0,0,-0.004933333333333345,2.6666666666666288,0.0,1,38,0.006240281332689344,0.02028337785350166,0.6962999999999999,0
742,46748.05,1377.92,352.03,0.2555,635,38,0,0,-0.017300000000000038,-0.33333333333337123,0.3333333333333333,1,46,0.011359553003725277,0.09036441089875677,0.7444999999999999,0
743,27464.35,9919.91,1415.65,0.1427,745,21,0,0,0.0032000000000000084,-1.0,0.0,0,0,0.0031192947920964426,0.6185400343564483,0.8573,0
744,41553.47,3380.12,445.68,0.1319,701,44,0,0,0.006133333333333324,-5.3333333333332575,0.0,0,0,0.004302938272596728,0.12870549676009088,0.8681,0
745,32089.76,15168.85,2477.43,0.1633,850,35,0,0,0.01570000000000002,5.0,-0.3333333333333333,1,54,0.014112829073025863,0.9264375922064468,0.8367,1
746,25696.96,12942.33,1291.2,0.0998,606,41,0,0,-0.0001666666666666622,-7.3333333333332575,0.0,0,0,0.0019598752794785495,0.6029662649887149,0.9002,0
747,77380.47,14423.52,1629.13,0.1129,616,21,0,0,-0.0017333333333333228,0.33333333333337123,-0.3333333333333333,1,28,0.0010693975458692163,0.2526420425847542,0.8871,0
748,17792.82,5653.02,1052.31,0.1861,753,42,0,0,-0.002400000000000041,-1.0,0.0,0,0,0.006497520894755004,0.7097087472072159,0.8139000000000001,0
749,42178.85,13746.61,4241.72,0.3086,722,36,0,0,-0.009266666666666645,-3.0,0.3333333333333333,1,52,0.005451554314545946,1.206781123371515,0.6914,0
750,82438.65,5533.43,929.34,0.1679,633,33,0,0,0.004633333333333295,3.0,0.0,0,0,0.004837871432768753,0.13527732439064288,0.8321000000000001,0
751,43646.28,10633.26,1767.63,0.1662,797,40,0,0,-0.0006333333333333468,5.0,0.0,0,0,0.0034752697737010273,0.48598780913672707,0.8338,0
752,53088.01,4630.86,1418.38,0.3063,670,35,0,0,0.006799999999999973,4.0,0.0,1,9,0.004912597185920193,0.32061024694940865,0.6937,0
753,65051.72,4644.73,1113.98,0.2398,708,48,0,0,-0.005533333333333307,-12.0,-0.3333333333333333,1,26,0.006720883705122258,0.2054943358535957,0.7602,0
754,34765.09,2510.1,242.86,0.0968,590,56,0,0,0.002333333333333326,-4.3333333333332575,0.0,0,0,0.0027714817537034422,0.08382892145523148,0.9032,0
755,60836.39,10928.94,2524.19,0.231,734,37,0,0,0.036566666666666664,4.0,0.0,0,0,0.031031413295419065,0.4978973932218074,0.769,0
756,77757.53,12669.46,2057.24,0.1624,739,30,0,0,0.0033666666666666567,-1.0,-0.3333333333333333,1,41,0.0031630681307869292,0.3174853933270536,0.8376,0
757,44982.38,13377.01,2545.62,0.1903,646,29,0,0,-0.0014666666666666994,0.6666666666667425,0.0,1,23,0.0030548231445444466,0.6790979043761319,0.8097,0
758,46686.87,11875.52,1309.04,0.1102,672,39,0,0,-0.0015000000000000013,-1.3333333333332575,0.0,0,0,0.0015006480081766129,0.3364646204802854,0.8898,0
759,53357.09,7664.02,1628.95,0.2125,720,28,0,0,-0.012633333333333358,-6.666666666666629,-0.3333333333333333,1,55,0.008017238371852937,0.3663505636383804,0.7875,0
760,54552.62,2770.33,796.16,0.2874,672,39,0,0,0.008366666666666633,6.0,0.0,0,0,0.005895761189193479,0.17513219342899408,0.7126,0
761,54596.75,5552.75,781.65,0.1408,650,27,0,0,0.0015666666666666607,-7.0,0.0,1,33,0.0013295780450119428,0.1718014350293448,0.8592,0
762,70908.25,10353.47,4297.55,0.4151,677,70,0,0,0.08050000000000002,3.6666666666667425,0.0,0,0,0.0666054385500497,0.7272863170543987,0.5849,0
763,38469.05,9979.28,1824.22,0.1828,796,26,0,0,-0.0015999999999999903,-0.33333333333337123,0.0,0,0,0.0030363538075205377,0.5690455052352853,0.8172,0
764,46166.34,9587.88,1423.13,0.1484,754,21,0,0,0.016033333333333344,3.3333333333333712,0.0,0,0,0.015006498592276624,0.3699136642749033,0.8516,0
765,44506.03,2121.38,598.08,0.2819,673,32,0,0,0.00486666666666663,3.0,0.0,0,0,0.0073839352651550215,0.1612581485714386,0.7181,0
766,44425.94,8210.77,2869.24,0.3494,602,24,0,0,-0.002066666666666772,6.3333333333332575,0.0,1,26,0.007276331493273255,0.7750174783178428,0.6506000000000001,0
767,38536.54,10784.63,2933.27,0.272,777,25,0,0,0.007366666666666688,8.666666666666629,0.0,0,0,0.007410934114161613,0.9133990749828399,0.728,0
768,48107.43,10135.59,2183.94,0.2155,508,56,0,0,-0.005633333333333296,-3.6666666666666856,0.0,0,0,0.005012235030403111,0.5447657460284786,0.7845,0
769,70273.45,5957.4,1795.77,0.3014,763,33,0,0,0.006866666666666688,5.666666666666629,0.0,0,0,0.005059836404909191,0.30664838564664487,0.6986,0
770,50442.92,7840.19,1357.82,0.1732,746,36,0,0,0.009033333333333365,-4.666666666666629,0.0,0,0,0.007254730257639566,0.3230154003004547,0.8268,0
771,77338.77,10790.4,1462.13,0.1355,648,32,1,19,0.0018666666666666554,4.0,0.3333333333333333,1,19,0.0017823985088762954,0.22686629225261282,0.8645,0
772,45555.39,3408.26,911.88,0.2676,627,29,0,0,-0.0035999999999999366,-3.0,0.0,0,0,0.005471517157059815,0.24020340945643445,0.7323999999999999,1
773,39020.32,9553.43,2246.53,0.2352,787,39,0,0,0.0008666666666666822,-2.0,0.0,0,0,0.0046205459032937135,0.6908800335750563,0.7648,0
774,39991.08,6286.49,2772.73,0.4411,629,59,0,0,0.031666666666666676,4.6666666666667425,0.0,1,36,0.034241973917661005,0.8320045367620966,0.5589,1
775,17268.42,11356.98,3305.8,0.2911,678,26,0,0,-0.023333333333333317,0.6666666666667425,0.0,0,0,0.016073356145428323,2.2972339086281894,0.7089,0
776,46903.23,8564.77,2517.95,0.294,596,48,0,0,0.055099999999999955,-6.3333333333332575,0.3333333333333333,1,53,0.04821882700541126,0.6442072324713993,0.706,0
777,50688.61,906.52,314.57,0.347,719,34,0,0,0.014433333333333298,1.3333333333333712,0.0,0,0,0.00846297491692162,0.07447116815999384,0.653,0
778,56132.25,12750.18,2557.3,0.2006,699,26,0,0,-0.003433333333333316,6.333333333333371,0.3333333333333333,1,46,0.0031886953096490348,0.5467017622389906,0.7994,0
779,82092.48,7040.16,1536.43,0.2182,824,41,0,0,0.004599999999999993,0.33333333333325754,0.0,0,0,0.002873344934237989,0.22459012076751633,0.7818,0
780,33279.83,11400.31,6692.2,0.587,714,25,1,9,0.13820000000000005,3.6666666666667425,0.3333333333333333,1,9,0.1081029576119194,2.413065210100028,0.41300000000000003,1
781,67532.26,6981.71,1575.5,0.2257,760,21,0,0,-0.006066666666666665,3.3333333333333712,0.0,0,0,0.004648655719667779,0.2799550910430147,0.7743,0
782,63967.79,13586.85,4266.98,0.3141,654,21,0,0,0.0020999999999999908,3.6666666666666288,0.0,1,15,0.009210561570525683,0.8004616071681459,0.6859,0
783,85537.48,9369.94,955.43,0.102,647,41,0,0,-0.004866666666666672,9.333333333333258,0.0,0,0,0.004553844529625491,0.13403668191290602,0.898,0
784,80175.24,5990.55,1354.56,0.2261,701,52,0,0,0.004166666666666652,9.0,0.0,0,0,0.0031460733903991693,0.20273989822253252,0.7739,0
785,46036.55,17441.56,4508.41,0.2585,658,50,0,0,0.008533333333333365,7.3333333333332575,0.0,0,0,0.005046726111494911,1.1751732044624958,0.7415,0
786,83718.99,7975.61,2214.15,0.2776,763,52,0,0,0.006666666666666654,-3.0,0.0,0,0,0.005436476595900843,0.31736885497772455,0.7223999999999999,0
